"","SID","Alpha","X","age","Age_Category","Condition","Chance","Amount","response_self"
"2452","YF266",0.549537643362323,2452,22.18055556,"18+","DA",10,100,"chance"
"2453","YF266",0.549537643362323,2453,22.18055556,"18+","DA",50,40,"chance"
"2454","YF266",0.549537643362323,2454,22.18055556,"18+","DA",90,40,"certain"
"2455","YF266",0.549537643362323,2455,22.18055556,"18+","DA",75,30,"certain"
"2456","YF266",0.549537643362323,2456,22.18055556,"18+","DA",90,5,"chance"
"2457","YF266",0.549537643362323,2457,22.18055556,"18+","DA",10,20,"chance"
"2458","YF266",0.549537643362323,2458,22.18055556,"18+","DA",10,30,"chance"
"2459","YF266",0.549537643362323,2459,22.18055556,"18+","DA",50,5,"chance"
"2460","YF266",0.549537643362323,2460,22.18055556,"18+","DA",75,100,"chance"
"2461","YF266",0.549537643362323,2461,22.18055556,"18+","DA",10,40,"chance"
"2462","YF266",0.549537643362323,2462,22.18055556,"18+","DA",25,5,"chance"
"2463","YF266",0.549537643362323,2463,22.18055556,"18+","DA",75,20,"certain"
"2464","YF266",0.549537643362323,2464,22.18055556,"18+","DA",25,100,"chance"
"2465","YF266",0.549537643362323,2465,22.18055556,"18+","DA",50,20,"chance"
"2466","YF266",0.549537643362323,2466,22.18055556,"18+","DA",50,100,"certain"
"2467","YF266",0.549537643362323,2467,22.18055556,"18+","DA",25,50,"chance"
"2468","YF266",0.549537643362323,2468,22.18055556,"18+","DA",90,10,"chance"
"2469","YF266",0.549537643362323,2469,22.18055556,"18+","DA",25,20,"chance"
"2470","YF266",0.549537643362323,2470,22.18055556,"18+","DA",90,50,"certain"
"2471","YF266",0.549537643362323,2471,22.18055556,"18+","DA",75,5,"chance"
"2472","YF266",0.549537643362323,2472,22.18055556,"18+","DA",75,40,"certain"
"2473","YF266",0.549537643362323,2473,22.18055556,"18+","DA",25,40,"chance"
"2474","YF266",0.549537643362323,2474,22.18055556,"18+","DA",50,30,"certain"
"2475","YF266",0.549537643362323,2475,22.18055556,"18+","DA",10,5,"chance"
"2476","YF266",0.549537643362323,2476,22.18055556,"18+","DA",25,10,"chance"
"2477","YF266",0.549537643362323,2477,22.18055556,"18+","DA",50,50,"certain"
"2478","YF266",0.549537643362323,2478,22.18055556,"18+","DA",90,100,"certain"
"2479","YF266",0.549537643362323,2479,22.18055556,"18+","DA",75,50,"certain"
"2480","YF266",0.549537643362323,2480,22.18055556,"18+","DA",90,30,"certain"
"2481","YF266",0.549537643362323,2481,22.18055556,"18+","DA",10,50,"chance"
"2482","YF266",0.549537643362323,2482,22.18055556,"18+","DA",75,10,"chance"
"2483","YF266",0.549537643362323,2483,22.18055556,"18+","DA",25,30,"chance"
"2484","YF266",0.549537643362323,2484,22.18055556,"18+","DA",10,10,"chance"
"2485","YF266",0.549537643362323,2485,22.18055556,"18+","DA",90,20,"certain"
"2486","YF267",0.443447781727616,2486,22.79444444,"18+","DA",10,5,"chance"
"2487","YF267",0.443447781727616,2487,22.79444444,"18+","DA",50,40,"certain"
"2488","YF267",0.443447781727616,2488,22.79444444,"18+","DA",75,30,"certain"
"2489","YF267",0.443447781727616,2489,22.79444444,"18+","DA",10,30,"chance"
"2490","YF267",0.443447781727616,2490,22.79444444,"18+","DA",10,40,"chance"
"2491","YF267",0.443447781727616,2491,22.79444444,"18+","DA",10,100,"certain"
"2492","YF267",0.443447781727616,2492,22.79444444,"18+","DA",25,20,"chance"
"2493","YF267",0.443447781727616,2493,22.79444444,"18+","DA",50,10,"chance"
"2494","YF267",0.443447781727616,2494,22.79444444,"18+","DA",10,20,"chance"
"2495","YF267",0.443447781727616,2495,22.79444444,"18+","DA",90,50,"certain"
"2496","YF267",0.443447781727616,2496,22.79444444,"18+","DA",50,100,"certain"
"2497","YF267",0.443447781727616,2497,22.79444444,"18+","DA",90,10,"certain"
"2498","YF267",0.443447781727616,2498,22.79444444,"18+","DA",50,50,"certain"
"2499","YF267",0.443447781727616,2499,22.79444444,"18+","DA",50,30,"certain"
"2500","YF267",0.443447781727616,2500,22.79444444,"18+","DA",25,100,"certain"
"2501","YF267",0.443447781727616,2501,22.79444444,"18+","DA",25,5,"chance"
"2502","YF267",0.443447781727616,2502,22.79444444,"18+","DA",25,10,"chance"
"2503","YF267",0.443447781727616,2503,22.79444444,"18+","DA",25,40,"chance"
"2504","YF267",0.443447781727616,2504,22.79444444,"18+","DA",90,20,"certain"
"2505","YF267",0.443447781727616,2505,22.79444444,"18+","DA",90,5,"chance"
"2506","YF267",0.443447781727616,2506,22.79444444,"18+","DA",75,10,"chance"
"2507","YF267",0.443447781727616,2507,22.79444444,"18+","DA",50,20,"certain"
"2508","YF267",0.443447781727616,2508,22.79444444,"18+","DA",90,30,"certain"
"2509","YF267",0.443447781727616,2509,22.79444444,"18+","DA",75,5,"chance"
"2510","YF267",0.443447781727616,2510,22.79444444,"18+","DA",75,40,"certain"
"2511","YF267",0.443447781727616,2511,22.79444444,"18+","DA",90,100,"certain"
"2512","YF267",0.443447781727616,2512,22.79444444,"18+","DA",75,50,"certain"
"2513","YF267",0.443447781727616,2513,22.79444444,"18+","DA",50,5,"chance"
"2514","YF267",0.443447781727616,2514,22.79444444,"18+","DA",25,50,"chance"
"2515","YF267",0.443447781727616,2515,22.79444444,"18+","DA",25,30,"chance"
"2516","YF267",0.443447781727616,2516,22.79444444,"18+","DA",75,20,"certain"
"2517","YF267",0.443447781727616,2517,22.79444444,"18+","DA",10,50,"chance"
"2518","YF267",0.443447781727616,2518,22.79444444,"18+","DA",10,10,"chance"
"2519","YF267",0.443447781727616,2519,22.79444444,"18+","DA",90,40,"certain"
"2520","YF267",0.443447781727616,2520,22.79444444,"18+","DA",75,100,"certain"
"2521","YF268",0.635644400967955,2521,16.38055556,"14-17","DA",50,20,"chance"
"2522","YF268",0.635644400967955,2522,16.38055556,"14-17","DA",25,5,"certain"
"2523","YF268",0.635644400967955,2523,16.38055556,"14-17","DA",90,10,"chance"
"2524","YF268",0.635644400967955,2524,16.38055556,"14-17","DA",75,50,"chance"
"2525","YF268",0.635644400967955,2525,16.38055556,"14-17","DA",50,30,"chance"
"2526","YF268",0.635644400967955,2526,16.38055556,"14-17","DA",50,10,"certain"
"2527","YF268",0.635644400967955,2527,16.38055556,"14-17","DA",90,30,"chance"
"2528","YF268",0.635644400967955,2528,16.38055556,"14-17","DA",50,50,"chance"
"2529","YF268",0.635644400967955,2529,16.38055556,"14-17","DA",10,30,"certain"
"2530","YF268",0.635644400967955,2530,16.38055556,"14-17","DA",75,20,"chance"
"2531","YF268",0.635644400967955,2531,16.38055556,"14-17","DA",25,100,"chance"
"2532","YF268",0.635644400967955,2532,16.38055556,"14-17","DA",10,100,"chance"
"2533","YF268",0.635644400967955,2533,16.38055556,"14-17","DA",90,100,"chance"
"2534","YF268",0.635644400967955,2534,16.38055556,"14-17","DA",25,10,"certain"
"2535","YF268",0.635644400967955,2535,16.38055556,"14-17","DA",75,5,"certain"
"2536","YF268",0.635644400967955,2536,16.38055556,"14-17","DA",90,5,"certain"
"2537","YF268",0.635644400967955,2537,16.38055556,"14-17","DA",10,20,"certain"
"2538","YF268",0.635644400967955,2538,16.38055556,"14-17","DA",10,5,"certain"
"2539","YF268",0.635644400967955,2539,16.38055556,"14-17","DA",90,50,"chance"
"2540","YF268",0.635644400967955,2540,16.38055556,"14-17","DA",50,40,"chance"
"2541","YF268",0.635644400967955,2541,16.38055556,"14-17","DA",10,40,"certain"
"2542","YF268",0.635644400967955,2542,16.38055556,"14-17","DA",75,30,"chance"
"2543","YF268",0.635644400967955,2543,16.38055556,"14-17","DA",50,5,"certain"
"2544","YF268",0.635644400967955,2544,16.38055556,"14-17","DA",10,50,"certain"
"2545","YF268",0.635644400967955,2545,16.38055556,"14-17","DA",75,100,"chance"
"2546","YF268",0.635644400967955,2546,16.38055556,"14-17","DA",75,10,"certain"
"2547","YF268",0.635644400967955,2547,16.38055556,"14-17","DA",50,100,"chance"
"2548","YF268",0.635644400967955,2548,16.38055556,"14-17","DA",25,50,"chance"
"2549","YF268",0.635644400967955,2549,16.38055556,"14-17","DA",25,30,"chance"
"2550","YF268",0.635644400967955,2550,16.38055556,"14-17","DA",10,10,"certain"
"2551","YF268",0.635644400967955,2551,16.38055556,"14-17","DA",25,20,"certain"
"2552","YF268",0.635644400967955,2552,16.38055556,"14-17","DA",90,40,"chance"
"2553","YF268",0.635644400967955,2553,16.38055556,"14-17","DA",90,20,"chance"
"2554","YF268",0.635644400967955,2554,16.38055556,"14-17","DA",75,40,"chance"
"2555","YF268",0.635644400967955,2555,16.38055556,"14-17","DA",25,40,"chance"
"2556","YF269",0.549528178387227,2556,16.52777778,"14-17","DA",25,5,"chance"
"2557","YF269",0.549528178387227,2557,16.52777778,"14-17","DA",10,30,"chance"
"2558","YF269",0.549528178387227,2558,16.52777778,"14-17","DA",25,10,"certain"
"2559","YF269",0.549528178387227,2559,16.52777778,"14-17","DA",10,100,"chance"
"2560","YF269",0.549528178387227,2560,16.52777778,"14-17","DA",75,30,"chance"
"2561","YF269",0.549528178387227,2561,16.52777778,"14-17","DA",25,20,"chance"
"2562","YF269",0.549528178387227,2562,16.52777778,"14-17","DA",90,30,"chance"
"2563","YF269",0.549528178387227,2563,16.52777778,"14-17","DA",10,10,"chance"
"2564","YF269",0.549528178387227,2564,16.52777778,"14-17","DA",50,40,"chance"
"2565","YF269",0.549528178387227,2565,16.52777778,"14-17","DA",75,20,"chance"
"2566","YF269",0.549528178387227,2566,16.52777778,"14-17","DA",50,20,"chance"
"2567","YF269",0.549528178387227,2567,16.52777778,"14-17","DA",10,40,"chance"
"2568","YF269",0.549528178387227,2568,16.52777778,"14-17","DA",90,50,"certain"
"2569","YF269",0.549528178387227,2569,16.52777778,"14-17","DA",50,50,"chance"
"2570","YF269",0.549528178387227,2570,16.52777778,"14-17","DA",75,50,"certain"
"2571","YF269",0.549528178387227,2571,16.52777778,"14-17","DA",90,10,"chance"
"2572","YF269",0.549528178387227,2572,16.52777778,"14-17","DA",25,100,"chance"
"2573","YF269",0.549528178387227,2573,16.52777778,"14-17","DA",50,30,"chance"
"2574","YF269",0.549528178387227,2574,16.52777778,"14-17","DA",50,100,"certain"
"2575","YF269",0.549528178387227,2575,16.52777778,"14-17","DA",75,10,"chance"
"2576","YF269",0.549528178387227,2576,16.52777778,"14-17","DA",90,40,"certain"
"2577","YF269",0.549528178387227,2577,16.52777778,"14-17","DA",50,10,"chance"
"2578","YF269",0.549528178387227,2578,16.52777778,"14-17","DA",90,5,"chance"
"2579","YF269",0.549528178387227,2579,16.52777778,"14-17","DA",75,5,"chance"
"2580","YF269",0.549528178387227,2580,16.52777778,"14-17","DA",75,40,"certain"
"2581","YF269",0.549528178387227,2581,16.52777778,"14-17","DA",50,5,"chance"
"2582","YF269",0.549528178387227,2582,16.52777778,"14-17","DA",25,30,"certain"
"2583","YF269",0.549528178387227,2583,16.52777778,"14-17","DA",10,5,"chance"
"2584","YF269",0.549528178387227,2584,16.52777778,"14-17","DA",75,100,"certain"
"2585","YF269",0.549528178387227,2585,16.52777778,"14-17","DA",10,20,"chance"
"2586","YF269",0.549528178387227,2586,16.52777778,"14-17","DA",90,100,"certain"
"2587","YF269",0.549528178387227,2587,16.52777778,"14-17","DA",10,50,"chance"
"2588","YF269",0.549528178387227,2588,16.52777778,"14-17","DA",90,20,"certain"
"2589","YF269",0.549528178387227,2589,16.52777778,"14-17","DA",25,50,"chance"
"2590","YF269",0.549528178387227,2590,16.52777778,"14-17","DA",25,40,"chance"
"2591","YF270",0.378623078301284,2591,16.39166667,"14-17","DA",75,20,"chance"
"2592","YF270",0.378623078301284,2592,16.39166667,"14-17","DA",50,30,"chance"
"2593","YF270",0.378623078301284,2593,16.39166667,"14-17","DA",50,20,"chance"
"2594","YF270",0.378623078301284,2594,16.39166667,"14-17","DA",10,30,"chance"
"2595","YF270",0.378623078301284,2595,16.39166667,"14-17","DA",25,20,"chance"
"2596","YF270",0.378623078301284,2596,16.39166667,"14-17","DA",90,50,"certain"
"2597","YF270",0.378623078301284,2597,16.39166667,"14-17","DA",50,40,"chance"
"2598","YF270",0.378623078301284,2598,16.39166667,"14-17","DA",75,30,"chance"
"2599","YF270",0.378623078301284,2599,16.39166667,"14-17","DA",75,5,"chance"
"2600","YF270",0.378623078301284,2600,16.39166667,"14-17","DA",25,100,"chance"
"2601","YF270",0.378623078301284,2601,16.39166667,"14-17","DA",10,40,"chance"
"2602","YF270",0.378623078301284,2602,16.39166667,"14-17","DA",10,10,"chance"
"2603","YF270",0.378623078301284,2603,16.39166667,"14-17","DA",50,50,"chance"
"2604","YF270",0.378623078301284,2604,16.39166667,"14-17","DA",10,100,"chance"
"2605","YF270",0.378623078301284,2605,16.39166667,"14-17","DA",90,10,"chance"
"2606","YF270",0.378623078301284,2606,16.39166667,"14-17","DA",75,40,"chance"
"2607","YF270",0.378623078301284,2607,16.39166667,"14-17","DA",90,20,"certain"
"2608","YF270",0.378623078301284,2608,16.39166667,"14-17","DA",25,10,"chance"
"2609","YF270",0.378623078301284,2609,16.39166667,"14-17","DA",25,50,"chance"
"2610","YF270",0.378623078301284,2610,16.39166667,"14-17","DA",90,40,"certain"
"2611","YF270",0.378623078301284,2611,16.39166667,"14-17","DA",10,20,"chance"
"2612","YF270",0.378623078301284,2612,16.39166667,"14-17","DA",25,5,"chance"
"2613","YF270",0.378623078301284,2613,16.39166667,"14-17","DA",10,5,"chance"
"2614","YF270",0.378623078301284,2614,16.39166667,"14-17","DA",50,10,"chance"
"2615","YF270",0.378623078301284,2615,16.39166667,"14-17","DA",25,30,"chance"
"2616","YF270",0.378623078301284,2616,16.39166667,"14-17","DA",90,5,"chance"
"2617","YF270",0.378623078301284,2617,16.39166667,"14-17","DA",50,5,"chance"
"2618","YF270",0.378623078301284,2618,16.39166667,"14-17","DA",10,50,"chance"
"2619","YF270",0.378623078301284,2619,16.39166667,"14-17","DA",75,50,"chance"
"2620","YF270",0.378623078301284,2620,16.39166667,"14-17","DA",75,100,"certain"
"2621","YF270",0.378623078301284,2621,16.39166667,"14-17","DA",50,100,"chance"
"2622","YF270",0.378623078301284,2622,16.39166667,"14-17","DA",90,30,"certain"
"2623","YF270",0.378623078301284,2623,16.39166667,"14-17","DA",75,10,"chance"
"2624","YF270",0.378623078301284,2624,16.39166667,"14-17","DA",25,40,"chance"
"2625","YF270",0.378623078301284,2625,16.39166667,"14-17","DA",90,100,"certain"
"2626","YF271",0.658414925277519,2626,16.50277778,"14-17","DA",75,20,"chance"
"2627","YF271",0.658414925277519,2627,16.50277778,"14-17","DA",10,30,"chance"
"2628","YF271",0.658414925277519,2628,16.50277778,"14-17","DA",50,40,"certain"
"2629","YF271",0.658414925277519,2629,16.50277778,"14-17","DA",90,30,"certain"
"2630","YF271",0.658414925277519,2630,16.50277778,"14-17","DA",75,5,"chance"
"2631","YF271",0.658414925277519,2631,16.50277778,"14-17","DA",90,10,"chance"
"2632","YF271",0.658414925277519,2632,16.50277778,"14-17","DA",50,50,"certain"
"2633","YF271",0.658414925277519,2633,16.50277778,"14-17","DA",50,20,"certain"
"2634","YF271",0.658414925277519,2634,16.50277778,"14-17","DA",10,100,"chance"
"2635","YF271",0.658414925277519,2635,16.50277778,"14-17","DA",75,10,"certain"
"2636","YF271",0.658414925277519,2636,16.50277778,"14-17","DA",90,20,"certain"
"2637","YF271",0.658414925277519,2637,16.50277778,"14-17","DA",50,100,"certain"
"2638","YF271",0.658414925277519,2638,16.50277778,"14-17","DA",50,30,"certain"
"2639","YF271",0.658414925277519,2639,16.50277778,"14-17","DA",75,50,"certain"
"2640","YF271",0.658414925277519,2640,16.50277778,"14-17","DA",10,50,"chance"
"2641","YF271",0.658414925277519,2641,16.50277778,"14-17","DA",25,100,"chance"
"2642","YF271",0.658414925277519,2642,16.50277778,"14-17","DA",75,40,"certain"
"2643","YF271",0.658414925277519,2643,16.50277778,"14-17","DA",75,100,"certain"
"2644","YF271",0.658414925277519,2644,16.50277778,"14-17","DA",10,20,"chance"
"2645","YF271",0.658414925277519,2645,16.50277778,"14-17","DA",25,50,"certain"
"2646","YF271",0.658414925277519,2646,16.50277778,"14-17","DA",90,40,"chance"
"2647","YF271",0.658414925277519,2647,16.50277778,"14-17","DA",25,5,"chance"
"2648","YF271",0.658414925277519,2648,16.50277778,"14-17","DA",25,30,"chance"
"2649","YF271",0.658414925277519,2649,16.50277778,"14-17","DA",25,20,"certain"
"2650","YF271",0.658414925277519,2650,16.50277778,"14-17","DA",90,5,"certain"
"2651","YF271",0.658414925277519,2651,16.50277778,"14-17","DA",25,40,"chance"
"2652","YF271",0.658414925277519,2652,16.50277778,"14-17","DA",50,5,"chance"
"2653","YF271",0.658414925277519,2653,16.50277778,"14-17","DA",90,50,"certain"
"2654","YF271",0.658414925277519,2654,16.50277778,"14-17","DA",10,10,"chance"
"2655","YF271",0.658414925277519,2655,16.50277778,"14-17","DA",90,100,"certain"
"2656","YF271",0.658414925277519,2656,16.50277778,"14-17","DA",10,5,"chance"
"2657","YF271",0.658414925277519,2657,16.50277778,"14-17","DA",50,10,"chance"
"2658","YF271",0.658414925277519,2658,16.50277778,"14-17","DA",75,30,"certain"
"2659","YF271",0.658414925277519,2659,16.50277778,"14-17","DA",10,40,"chance"
"2660","YF271",0.658414925277519,2660,16.50277778,"14-17","DA",25,10,"chance"
"2661","YF272",0.480421246141604,2661,16.33055556,"14-17","DA",25,20,"certain"
"2662","YF272",0.480421246141604,2662,16.33055556,"14-17","DA",10,20,"chance"
"2663","YF272",0.480421246141604,2663,16.33055556,"14-17","DA",10,30,"chance"
"2664","YF272",0.480421246141604,2664,16.33055556,"14-17","DA",90,50,"certain"
"2665","YF272",0.480421246141604,2665,16.33055556,"14-17","DA",50,20,"certain"
"2666","YF272",0.480421246141604,2666,16.33055556,"14-17","DA",50,50,"certain"
"2667","YF272",0.480421246141604,2667,16.33055556,"14-17","DA",10,100,"chance"
"2668","YF272",0.480421246141604,2668,16.33055556,"14-17","DA",10,5,"certain"
"2669","YF272",0.480421246141604,2669,16.33055556,"14-17","DA",75,20,"certain"
"2670","YF272",0.480421246141604,2670,16.33055556,"14-17","DA",75,10,"chance"
"2671","YF272",0.480421246141604,2671,16.33055556,"14-17","DA",75,50,"certain"
"2672","YF272",0.480421246141604,2672,16.33055556,"14-17","DA",50,40,"certain"
"2673","YF272",0.480421246141604,2673,16.33055556,"14-17","DA",50,10,"chance"
"2674","YF272",0.480421246141604,2674,16.33055556,"14-17","DA",10,40,"chance"
"2675","YF272",0.480421246141604,2675,16.33055556,"14-17","DA",75,30,"certain"
"2676","YF272",0.480421246141604,2676,16.33055556,"14-17","DA",75,5,"chance"
"2677","YF272",0.480421246141604,2677,16.33055556,"14-17","DA",75,40,"certain"
"2678","YF272",0.480421246141604,2678,16.33055556,"14-17","DA",25,30,"chance"
"2679","YF272",0.480421246141604,2679,16.33055556,"14-17","DA",25,50,"chance"
"2680","YF272",0.480421246141604,2680,16.33055556,"14-17","DA",25,10,"chance"
"2681","YF272",0.480421246141604,2681,16.33055556,"14-17","DA",25,100,"chance"
"2682","YF272",0.480421246141604,2682,16.33055556,"14-17","DA",50,30,"chance"
"2683","YF272",0.480421246141604,2683,16.33055556,"14-17","DA",90,40,"certain"
"2684","YF272",0.480421246141604,2684,16.33055556,"14-17","DA",50,5,"chance"
"2685","YF272",0.480421246141604,2685,16.33055556,"14-17","DA",90,5,"chance"
"2686","YF272",0.480421246141604,2686,16.33055556,"14-17","DA",50,100,"certain"
"2687","YF272",0.480421246141604,2687,16.33055556,"14-17","DA",10,10,"certain"
"2688","YF272",0.480421246141604,2688,16.33055556,"14-17","DA",90,100,"certain"
"2689","YF272",0.480421246141604,2689,16.33055556,"14-17","DA",90,30,"certain"
"2690","YF272",0.480421246141604,2690,16.33055556,"14-17","DA",25,40,"chance"
"2691","YF272",0.480421246141604,2691,16.33055556,"14-17","DA",90,20,"certain"
"2692","YF272",0.480421246141604,2692,16.33055556,"14-17","DA",10,50,"chance"
"2693","YF272",0.480421246141604,2693,16.33055556,"14-17","DA",75,100,"certain"
"2694","YF272",0.480421246141604,2694,16.33055556,"14-17","DA",90,10,"certain"
"2695","YF272",0.480421246141604,2695,16.33055556,"14-17","DA",25,5,"chance"
"2696","YF273",0.541457602890929,2696,16.61944444,"14-17","DA",10,20,"chance"
"2697","YF273",0.541457602890929,2697,16.61944444,"14-17","DA",10,100,"chance"
"2698","YF273",0.541457602890929,2698,16.61944444,"14-17","DA",75,5,"chance"
"2699","YF273",0.541457602890929,2699,16.61944444,"14-17","DA",50,20,"certain"
"2700","YF273",0.541457602890929,2700,16.61944444,"14-17","DA",50,40,"chance"
"2701","YF273",0.541457602890929,2701,16.61944444,"14-17","DA",10,30,"certain"
"2702","YF273",0.541457602890929,2702,16.61944444,"14-17","DA",75,30,"certain"
"2703","YF273",0.541457602890929,2703,16.61944444,"14-17","DA",75,100,"certain"
